forecast_date,target,location,location_name,target_end_date,type,quantile,value
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.2,4
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.25,5
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.3,7
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.35,9
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.4,11
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.45,13
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.5,15
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.55,17
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.6,19
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.65,22
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.7,25
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.75,30
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.8,36
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.85,46
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.9,87
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.95,108
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.975,119
2020-07-05,5 wk ahead inc death,31,Nebraska,2020-08-08,quantile,0.99,128
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.01,0
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.025,0
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.05,0
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.1,1
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.15,2
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.2,2
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.25,4
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.3,5
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.35,7
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.4,8
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.45,10
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.5,12
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.55,14
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.6,17
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.65,20
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.7,24
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.75,29
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.8,36
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.85,48
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.9,103
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.95,127
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.975,139.34999999999854
2020-07-05,6 wk ahead inc death,31,Nebraska,2020-08-15,quantile,0.99,152
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,point,NA,394.3393273393273
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,point,NA,406.9137053422768
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,point,NA,417.8109509538081
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,point,NA,427.6939251224965
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,point,NA,436.8899671756815
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,point,NA,445.5674801389087
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.01,380
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.025,381
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.05,382
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.1,384
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.15,385
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.2,386
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.25,387
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.3,388
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.35,389
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.4,390
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.45,391
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.5,393
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.55,394
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.6,395
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.65,397
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.7,399
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.75,400
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.8,402
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.85,405
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.9,407
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.95,412
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.975,415
2020-07-05,1 wk ahead cum death,33,New Hampshire,2020-07-11,quantile,0.99,419
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.01,383
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.025,385
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.05,386
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.1,388
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.15,390
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.2,392
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.25,393
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.3,395
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.35,396
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.4,398
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.45,400
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.5,402
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.55,405
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.6,408
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.65,411
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.7,415
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.75,418
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.8,422
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.85,427
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.9,432
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.95,440
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.975,447
2020-07-05,2 wk ahead cum death,33,New Hampshire,2020-07-18,quantile,0.99,454
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.01,385
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.025,387
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.05,389
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.1,391
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.15,393
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.2,395
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.25,397
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.3,399
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.35,401
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.4,403
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.45,406
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.5,409
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.55,413
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.6,418
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.65,423
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.7,429
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.75,436
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.8,442
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.85,448
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.9,456
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.95,469
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.975,480
2020-07-05,3 wk ahead cum death,33,New Hampshire,2020-07-25,quantile,0.99,492.7999999999993
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.01,386
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.025,388
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.05,390
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.1,393
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.15,395
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.2,397
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.25,399
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.3,401
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.35,404
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.4,406
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.45,409
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.5,413
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.55,419
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.6,425
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.65,433
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.7,442
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.75,451
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.8,460
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.85,469
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.9,481
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.95,500
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.975,517
2020-07-05,4 wk ahead cum death,33,New Hampshire,2020-08-01,quantile,0.99,537
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.01,387
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.025,389
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.05,391
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.1,394
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.15,396
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.2,399
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.25,401
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.3,403
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.35,405
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.4,408
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.45,412
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.5,417
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.55,423
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.6,431
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.65,441
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.7,454
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.75,466
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.8,478
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.85,491
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.9,506
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.95,532
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.975,556
2020-07-05,5 wk ahead cum death,33,New Hampshire,2020-08-08,quantile,0.99,585
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.01,387
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.025,390
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.05,392
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.1,395
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.15,397
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.2,399
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.25,402
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.3,404
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.35,407
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.4,410
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.45,414
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.5,419
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.55,425
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.6,435
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.65,448
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.7,464
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.75,479
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.8,495
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.85,511
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.9,532
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.95,564
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.975,598
2020-07-05,6 wk ahead cum death,33,New Hampshire,2020-08-15,quantile,0.99,643
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,point,NA,14.621568907283192
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,point,NA,12.574378002949432
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,point,NA,10.897245611531325
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,point,NA,9.882974168688454
2020-07-05,5 wk ahead inc death,33,New Hampshire,2020-08-08,point,NA,9.196042053184911
2020-07-05,6 wk ahead inc death,33,New Hampshire,2020-08-15,point,NA,8.67751296322725
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.01,3
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.025,4
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.05,5
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.1,6
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.15,7
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.2,8
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.25,9
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.3,10
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.35,10
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.4,11
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.45,12
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.5,13
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.55,14
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.6,15
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.65,17
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.7,18
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.75,19
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.8,21
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.85,23
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.9,25
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.95,29
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.975,32
2020-07-05,1 wk ahead inc death,33,New Hampshire,2020-07-11,quantile,0.99,36
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.01,1
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.025,2
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.05,3
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.1,4
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.15,4
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.2,5
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.25,6
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.3,6
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.35,7
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.4,8
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.45,9
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.5,10
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.55,11
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.6,12
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.65,14
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.7,16
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.75,18
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.8,20
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.85,23
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.9,26
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.95,30
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.975,34
2020-07-05,2 wk ahead inc death,33,New Hampshire,2020-07-18,quantile,0.99,39
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.01,0
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.025,1
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.05,1
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.1,2
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.15,2
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.2,3
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.25,4
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.3,4
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.35,5
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.4,5
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.45,6
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.5,7
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.55,8
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.6,10
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.65,12
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.7,14
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.75,17
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.8,19
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.85,22
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.9,26
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.95,31
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.975,36
2020-07-05,3 wk ahead inc death,33,New Hampshire,2020-07-25,quantile,0.99,42
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,quantile,0.01,0
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,quantile,0.025,0
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,quantile,0.05,0
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,quantile,0.1,1
2020-07-05,4 wk ahead inc death,33,New Hampshire,2020-08-01,quantile,0.15,1
